
 PRINT U    NODAL SOLUTION PER NODE
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    2.7480      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     389  0.80315E-004 0.66498E-003 0.40674E-003 0.78364E-003
     390  0.60094E-004 0.94636E-003 0.62128E-003 0.11337E-002
     391  0.35267E-004 0.87622E-003 0.56103E-003 0.10410E-002
     392  0.43779E-004 0.77420E-003 0.48845E-003 0.91645E-003
     393  0.61619E-004 0.12495E-002 0.76978E-003 0.14689E-002
     394  0.27263E-004 0.11554E-002 0.69869E-003 0.13505E-002
     395  0.35212E-004 0.10166E-002 0.60849E-003 0.11853E-002
     396  0.83551E-004 0.87894E-003 0.51360E-003 0.10214E-002
     397  0.21566E-003 0.90127E-003-0.64487E-004 0.92896E-003
     398  0.28695E-003 0.88234E-003 0.15376E-003 0.94048E-003
     399  0.25545E-003 0.88924E-003 0.44532E-004 0.92627E-003
     400  0.11957E-003 0.49283E-003-0.38946E-004 0.50862E-003
     401  0.14702E-003 0.62599E-003-0.47308E-004 0.64476E-003
     402  0.18066E-003 0.76324E-003-0.56493E-004 0.78636E-003
     403  0.17612E-003 0.47598E-003 0.91076E-004 0.51562E-003
     404  0.14969E-003 0.48401E-003 0.26055E-004 0.50730E-003
     405  0.22107E-003 0.60373E-003 0.11157E-003 0.65254E-003
     406  0.18677E-003 0.61430E-003 0.32048E-004 0.64287E-003
     407  0.25599E-003 0.74174E-003 0.13381E-003 0.79600E-003
     408  0.22191E-003 0.75091E-003 0.38504E-004 0.78396E-003
     409  0.44732E-003 0.95300E-003-0.45100E-003 0.11453E-002
     410  0.21031E-003 0.90888E-003-0.18019E-003 0.95014E-003
     411  0.27975E-003 0.91894E-003-0.30819E-003 0.10088E-002
     412  0.21711E-003 0.51907E-003-0.27403E-003 0.62583E-003
     413  0.26624E-003 0.65840E-003-0.33230E-003 0.78409E-003
     414  0.35067E-003 0.80562E-003-0.39507E-003 0.96336E-003
     415  0.10832E-003 0.49765E-003-0.10849E-003 0.52073E-003
     416  0.13691E-003 0.50268E-003-0.18636E-003 0.55332E-003
     417  0.13078E-003 0.63228E-003-0.13196E-003 0.65901E-003
     418  0.16542E-003 0.63832E-003-0.22636E-003 0.69718E-003
     419  0.16824E-003 0.77043E-003-0.15746E-003 0.80415E-003
     420  0.21854E-003 0.77866E-003-0.26966E-003 0.85252E-003
     421  0.11120E-002 0.18656E-002-0.11482E-002 0.24567E-002
     422  0.69285E-003 0.10308E-002-0.59766E-003 0.13783E-002
     423  0.99634E-003 0.11698E-002-0.74973E-003 0.17097E-002
     424  0.13136E-002 0.13722E-002-0.89861E-003 0.21014E-002
     425  0.15929E-002 0.16215E-002-0.10339E-002 0.24972E-002
     426  0.17847E-002 0.18835E-002-0.11441E-002 0.28358E-002
     427  0.18551E-002 0.21072E-002-0.12195E-002 0.30609E-002
     428  0.17776E-002 0.22354E-002-0.12552E-002 0.31196E-002
     429  0.15728E-002 0.22114E-002-0.12488E-002 0.29872E-002
     430  0.13121E-002 0.20463E-002-0.12020E-002 0.27118E-002
     431  0.57697E-003 0.92975E-003-0.70750E-003 0.13030E-002
     432  0.74155E-003 0.12082E-002-0.86583E-003 0.16611E-002
     433  0.93889E-003 0.15618E-002-0.10289E-002 0.20927E-002
     434  0.62548E-003 0.79704E-003-0.56163E-003 0.11584E-002
     435  0.10032E-002 0.13740E-002-0.91891E-003 0.19335E-002
     436  0.67535E-003 0.10082E-002-0.73686E-003 0.14197E-002
     437  0.86527E-003 0.13007E-002-0.89903E-003 0.18024E-002
     438  0.10986E-002 0.16788E-002-0.10685E-002 0.22731E-002
     439  0.34515E-003 0.55867E-003-0.36873E-003 0.75313E-003
     440  0.42594E-003 0.70650E-003-0.44480E-003 0.93724E-003
     441  0.55113E-003 0.86759E-003-0.52590E-003 0.11546E-002
     442  0.50457E-003 0.63312E-003-0.46754E-003 0.93489E-003
     443  0.66466E-003 0.73996E-003-0.56289E-003 0.11429E-002
     444  0.79303E-003 0.86544E-003-0.64639E-003 0.13400E-002
     445  0.86279E-003 0.98600E-003-0.71406E-003 0.14921E-002
     446  0.85519E-003 0.10596E-002-0.75272E-003 0.15559E-002
     447  0.78192E-003 0.10644E-002-0.75734E-003 0.15225E-002
     448  0.12745E-002 0.17730E-002-0.10992E-002 0.24446E-002
     449  0.14505E-002 0.18406E-002-0.11229E-002 0.25986E-002
     450  0.15106E-002 0.17519E-002-0.10912E-002 0.25577E-002
     451  0.14233E-002 0.15539E-002-0.10119E-002 0.23376E-002
     452  0.12818E-002 0.13511E-002-0.91395E-003 0.20746E-002
     453  0.10605E-002 0.11490E-002-0.79469E-003 0.17540E-002
     454  0.80139E-003 0.98232E-003-0.66205E-003 0.14302E-002
     455  0.83109E-003 0.92953E-003-0.67522E-003 0.14180E-002
     456  0.10010E-002 0.10884E-002-0.77718E-003 0.16705E-002
     457  0.11060E-002 0.12484E-002-0.85753E-003 0.18754E-002
     458  0.11330E-002 0.13936E-002-0.93301E-003 0.20240E-002
     459  0.67427E-003 0.15165E-002-0.92883E-003 0.19019E-002
     460  0.99977E-003 0.17970E-002-0.11146E-002 0.23390E-002
     461  0.87730E-003 0.17420E-002-0.10716E-002 0.22254E-002
     462  0.75593E-003 0.16282E-002-0.10037E-002 0.20566E-002
     463  0.37385E-003 0.73411E-003-0.56267E-003 0.99764E-003
     464  0.47188E-003 0.95981E-003-0.69227E-003 0.12740E-002
     465  0.57377E-003 0.12561E-002-0.82726E-003 0.16098E-002
     466  0.51117E-003 0.86695E-003-0.67785E-003 0.12134E-002
     467  0.45648E-003 0.81212E-003-0.64332E-003 0.11322E-002
     468  0.41140E-003 0.76818E-003-0.60470E-003 0.10607E-002
     469  0.65719E-003 0.11338E-002-0.83247E-003 0.15526E-002
     470  0.58464E-003 0.10683E-002-0.79206E-003 0.14527E-002
     471  0.52282E-003 0.10099E-002-0.74491E-003 0.13595E-002
     472  0.83158E-003 0.14831E-002-0.99307E-003 0.19691E-002
     473  0.73336E-003 0.14122E-002-0.94885E-003 0.18527E-002
     474  0.64498E-003 0.13323E-002-0.89128E-003 0.17278E-002
     475  0.68011E-003 0.35691E-003-0.25315E-003 0.80871E-003
     476  0.59707E-003 0.14652E-002-0.84855E-003 0.17954E-002
     477  0.50754E-003 0.14151E-002-0.76293E-003 0.16859E-002
     478  0.45051E-003 0.12488E-002-0.65371E-003 0.14798E-002
     479  0.46085E-003 0.98028E-003-0.52720E-003 0.12047E-002
     480  0.54290E-003 0.66272E-003-0.39064E-003 0.94157E-003
     481  0.39516E-003 0.16853E-003-0.14629E-003 0.45382E-003
     482  0.50522E-003 0.20660E-003-0.17849E-003 0.57427E-003
     483  0.60079E-003 0.27247E-003-0.21614E-003 0.69420E-003
     484  0.33692E-003 0.69910E-003-0.51032E-003 0.92881E-003
     485  0.30616E-003 0.65168E-003-0.45236E-003 0.85032E-003
     486  0.28847E-003 0.57277E-003-0.38616E-003 0.74860E-003
     487  0.29476E-003 0.45573E-003-0.31092E-003 0.62550E-003
     488  0.33179E-003 0.31232E-003-0.22916E-003 0.51004E-003
     489  0.42243E-003 0.90920E-003-0.62639E-003 0.11821E-002
     490  0.38165E-003 0.84621E-003-0.55467E-003 0.10814E-002
     491  0.35848E-003 0.74154E-003-0.47311E-003 0.94985E-003
     492  0.36859E-003 0.58455E-003-0.37998E-003 0.78864E-003
     493  0.42018E-003 0.39418E-003-0.27949E-003 0.64035E-003
     494  0.50604E-003 0.11889E-002-0.74838E-003 0.14932E-002
     495  0.44716E-003 0.11156E-002-0.66563E-003 0.13739E-002
     496  0.41079E-003 0.97896E-003-0.56840E-003 0.12042E-002
     497  0.42297E-003 0.76743E-003-0.45641E-003 0.98801E-003
     498  0.49057E-003 0.51596E-003-0.33632E-003 0.78740E-003
     499  0.87275E-003 0.81325E-004 0.11299E-003 0.88379E-003
     500  0.83868E-003 0.11279E-003-0.12139E-003 0.85489E-003
     501  0.95931E-003-0.17554E-004-0.11376E-004 0.95954E-003
     502  0.98452E-003-0.22358E-004 0.67988E-004 0.98712E-003
     503  0.47597E-003 0.45445E-004 0.76183E-004 0.48416E-003
     504  0.60367E-003 0.55120E-004 0.88786E-004 0.61265E-003
     505  0.73549E-003 0.68001E-004 0.10069E-003 0.74546E-003
     506  0.47431E-003 0.44100E-004-0.62184E-004 0.48040E-003
     507  0.53434E-003-0.21016E-004 0.64191E-005 0.53479E-003
     508  0.54270E-003-0.17443E-004 0.53603E-004 0.54562E-003
     509  0.60685E-003 0.49867E-004-0.78518E-004 0.61394E-003
     510  0.68230E-003-0.31061E-004 0.34528E-005 0.68301E-003
     511  0.69111E-003-0.25371E-004 0.60485E-004 0.69422E-003
     512  0.72917E-003 0.74479E-004-0.99512E-004 0.73969E-003
     513  0.82488E-003-0.29127E-004-0.31806E-005 0.82540E-003
     514  0.83910E-003-0.26509E-004 0.64975E-004 0.84203E-003
     515  0.59573E-003 0.26049E-003 0.12341E-003 0.66180E-003
     516  0.18576E-003 0.44826E-003 0.10577E-003 0.49662E-003
     517  0.32190E-003 0.14673E-003 0.75646E-004 0.36177E-003
     518  0.10182E-003 0.24973E-003 0.58653E-004 0.27599E-003
     519  0.40356E-003 0.18452E-003 0.89757E-004 0.45273E-003
     520  0.11727E-003 0.31610E-003 0.70699E-004 0.34448E-003
     521  0.49275E-003 0.22385E-003 0.10511E-003 0.55133E-003
     522  0.14143E-003 0.38401E-003 0.85536E-004 0.41807E-003
     523 -0.25905E-003 0.65125E-003 0.10519E-003 0.70873E-003
     524 -0.88187E-003 0.72576E-003 0.22967E-003 0.11650E-002
     525 -0.68838E-003 0.72465E-003 0.10049E-003 0.10045E-002
     526 -0.92269E-003 0.73041E-003 0.13736E-003 0.11848E-002
     527  0.94116E-003 0.15712E-002 0.88278E-003 0.20331E-002
     528 -0.58752E-003 0.78243E-003 0.36551E-003 0.10445E-002
     529 -0.12276E-003 0.93974E-003 0.53033E-003 0.10860E-002
     530  0.42097E-003 0.12101E-002 0.70857E-003 0.14641E-002
     531  0.83437E-003 0.20483E-002 0.12741E-002 0.25525E-002
     532  0.13351E-002 0.19591E-002 0.10342E-002 0.25865E-002
     533  0.15482E-002 0.23000E-002 0.11529E-002 0.30027E-002
     534  0.15593E-002 0.25148E-002 0.12335E-002 0.32058E-002
     535  0.13900E-002 0.25409E-002 0.12766E-002 0.31651E-002
     536  0.10792E-002 0.23416E-002 0.12860E-002 0.28812E-002
     537  0.42790E-003 0.21161E-002 0.12677E-002 0.25036E-002
     538  0.77212E-003 0.20725E-002 0.12934E-002 0.25621E-002
     539  0.66775E-003 0.21768E-002 0.13072E-002 0.26255E-002
     540  0.52748E-003 0.21599E-002 0.12948E-002 0.25729E-002
     541  0.30370E-003 0.10249E-002 0.29597E-003 0.11092E-002
     542  0.31933E-003 0.22806E-002 0.12443E-002 0.26175E-002
     543  0.14304E-003 0.24432E-002 0.12133E-002 0.27316E-002
     544 -0.67778E-005 0.24285E-002 0.11513E-002 0.26876E-002
     545 -0.99704E-004 0.22743E-002 0.10654E-002 0.25134E-002
     546 -0.12202E-003 0.20316E-002 0.95724E-003 0.22492E-002
     547 -0.76897E-004 0.17517E-002 0.83237E-003 0.19409E-002
     548  0.19526E-004 0.14816E-002 0.69733E-003 0.16376E-002
     549  0.13709E-003 0.12591E-002 0.55905E-003 0.13844E-002
     550  0.24121E-003 0.11067E-002 0.42384E-003 0.12094E-002
     551  0.24174E-003 0.10152E-002-0.71501E-004 0.10460E-002
     552  0.31469E-003 0.99715E-003 0.16954E-003 0.10593E-002
     553  0.28224E-003 0.10022E-002 0.49063E-004 0.10424E-002
     554  0.51542E-003 0.10864E-002-0.49242E-003 0.12994E-002
     555  0.24050E-003 0.10260E-002-0.19890E-003 0.10724E-002
     556  0.32286E-003 0.10418E-002-0.33845E-003 0.11420E-002
     557  0.12099E-002 0.19631E-002-0.12181E-002 0.26080E-002
     558  0.79677E-003 0.11809E-002-0.64894E-003 0.15654E-002
     559  0.11446E-002 0.13446E-002-0.80974E-003 0.19426E-002
     560  0.15096E-002 0.15798E-002-0.96542E-003 0.23889E-002
     561  0.18316E-002 0.18674E-002-0.11046E-002 0.28394E-002
     562  0.20531E-002 0.21650E-002-0.12163E-002 0.32221E-002
     563  0.21296E-002 0.24143E-002-0.12914E-002 0.34687E-002
     564  0.20423E-002 0.25467E-002-0.13257E-002 0.35233E-002
     565  0.18039E-002 0.25048E-002-0.13202E-002 0.33572E-002
     566  0.14605E-002 0.22572E-002-0.12747E-002 0.29754E-002
     567  0.75801E-003 0.15984E-002-0.98841E-003 0.20265E-002
     568  0.11135E-002 0.19216E-002-0.11841E-002 0.25168E-002
     569  0.98516E-003 0.19033E-002-0.11393E-002 0.24271E-002
     570  0.84000E-003 0.17558E-002-0.10699E-002 0.22210E-002
     571  0.75615E-003 0.42830E-003-0.27816E-003 0.91245E-003
     572  0.68266E-003 0.16343E-002-0.90869E-003 0.19906E-002
     573  0.56570E-003 0.16268E-002-0.81426E-003 0.19051E-002
     574  0.50020E-003 0.14490E-002-0.69965E-003 0.16850E-002
     575  0.50875E-003 0.11467E-002-0.56809E-003 0.13771E-002
     576  0.60029E-003 0.78215E-003-0.42473E-003 0.10735E-002
     577  0.98746E-003 0.92808E-004 0.12329E-003 0.99944E-003
     578  0.93469E-003 0.14925E-003-0.13807E-003 0.95655E-003
     579  0.10705E-002-0.21403E-005-0.18946E-004 0.10707E-002
     580  0.11024E-002-0.13713E-004 0.69331E-004 0.11047E-002
     581  0.69184E-003 0.28652E-003 0.14200E-003 0.76217E-003
     582  0.24430E-003 0.49554E-003 0.12821E-003 0.56717E-003
     583 -0.38803E-003 0.16299E-002 0.29603E-003 0.17014E-002
     584 -0.25919E-003 0.75103E-003 0.12447E-003 0.80419E-003
     585 -0.30978E-003 0.87733E-003 0.14477E-003 0.94161E-003
     586 -0.36611E-003 0.10168E-002 0.16734E-003 0.10936E-002
     587 -0.41111E-003 0.11647E-002 0.19182E-003 0.12499E-002
     588 -0.43940E-003 0.13197E-002 0.21904E-003 0.14080E-002
     589 -0.43976E-003 0.14771E-002 0.25198E-003 0.15616E-002
     590 -0.15370E-002 0.17394E-002 0.57605E-003 0.23916E-002
     591 -0.13248E-002 0.17711E-002 0.30746E-003 0.22330E-002
     592 -0.17695E-002 0.17580E-002 0.39446E-003 0.25253E-002
     593 -0.99009E-003 0.85456E-003 0.26266E-003 0.13340E-002
     594 -0.11809E-002 0.97789E-003 0.30106E-003 0.15625E-002
     595 -0.13583E-002 0.11082E-002 0.34531E-003 0.17867E-002
     596 -0.14902E-002 0.12503E-002 0.39441E-003 0.19848E-002
     597 -0.15666E-002 0.14038E-002 0.44918E-003 0.21510E-002
     598 -0.15818E-002 0.15674E-002 0.51049E-003 0.22846E-002
     599 -0.75319E-003 0.84032E-003 0.11832E-003 0.11346E-002
     600 -0.10297E-002 0.85496E-003 0.15796E-003 0.13477E-002
     601 -0.89536E-003 0.97844E-003 0.13818E-003 0.13335E-002
     602 -0.12265E-002 0.98744E-003 0.18470E-003 0.15854E-002
     603 -0.10426E-002 0.11264E-002 0.16220E-003 0.15434E-002
     604 -0.14179E-002 0.11271E-002 0.21610E-003 0.18241E-002
     605 -0.11688E-002 0.12816E-002 0.18912E-003 0.17448E-002
     606 -0.15760E-002 0.12749E-002 0.25135E-003 0.20426E-002
     607 -0.12690E-002 0.14433E-002 0.21943E-003 0.19343E-002
     608 -0.16942E-002 0.14298E-002 0.29114E-003 0.22359E-002
     609 -0.13299E-002 0.16086E-002 0.25757E-003 0.21029E-002
     610 -0.17641E-002 0.15904E-002 0.33748E-003 0.23991E-002
     611  0.16954E-002 0.31947E-002 0.13928E-002 0.38756E-002
     612 -0.82626E-003 0.18949E-002 0.80087E-003 0.22169E-002
     613  0.32816E-004 0.22047E-002 0.10226E-002 0.24305E-002
     614  0.91594E-003 0.26580E-002 0.12234E-002 0.30660E-002
     615  0.96070E-003 0.17526E-002 0.94112E-003 0.22092E-002
     616  0.93776E-003 0.19017E-002 0.10150E-002 0.23508E-002
     617  0.96369E-003 0.20833E-002 0.10932E-002 0.25424E-002
     618  0.10544E-002 0.23080E-002 0.11706E-002 0.27944E-002
     619  0.12114E-002 0.25765E-002 0.12491E-002 0.31090E-002
     620  0.14364E-002 0.28816E-002 0.13268E-002 0.34824E-002
     621 -0.68470E-003 0.92121E-003 0.41068E-003 0.12191E-002
     622 -0.19227E-003 0.10879E-002 0.58232E-003 0.12488E-002
     623  0.39410E-003 0.13742E-002 0.76539E-003 0.16216E-002
     624 -0.83232E-003 0.10475E-002 0.46204E-003 0.14154E-002
     625 -0.29963E-003 0.12203E-002 0.64518E-003 0.14125E-002
     626  0.33071E-003 0.15155E-002 0.83573E-003 0.17619E-002
     627 -0.95727E-003 0.11817E-002 0.51950E-003 0.16071E-002
     628 -0.36808E-003 0.13678E-002 0.71372E-003 0.15861E-002
     629  0.31335E-003 0.16800E-002 0.91070E-003 0.19365E-002
     630 -0.10279E-002 0.13333E-002 0.58265E-003 0.17815E-002
     631 -0.37418E-003 0.15406E-002 0.78668E-003 0.17698E-002
     632  0.36119E-003 0.18791E-002 0.98815E-003 0.21536E-002
     633 -0.10305E-002 0.15044E-002 0.65217E-003 0.19366E-002
     634 -0.30605E-003 0.17419E-002 0.86504E-003 0.19688E-002
     635  0.48305E-003 0.21150E-002 0.10686E-002 0.24184E-002
     636 -0.95694E-003 0.16941E-002 0.72764E-003 0.20773E-002
     637 -0.15881E-003 0.19689E-002 0.94710E-003 0.21906E-002
     638  0.68160E-003 0.23833E-002 0.11508E-002 0.27330E-002
     639  0.10351E-002 0.23989E-002 0.23261E-002 0.34981E-002
     640  0.22664E-002 0.37245E-002 0.15346E-002 0.46220E-002
     641  0.25571E-002 0.41304E-002 0.16557E-002 0.51322E-002
     642  0.25533E-002 0.43082E-002 0.17668E-002 0.53105E-002
     643  0.22925E-002 0.41879E-002 0.18817E-002 0.51318E-002
     644  0.18606E-002 0.37592E-002 0.20111E-002 0.46517E-002
     645  0.13791E-002 0.30927E-002 0.21613E-002 0.40172E-002
     646  0.80155E-003 0.18819E-002 0.13977E-002 0.24775E-002
     647  0.75195E-003 0.17141E-002 0.15768E-002 0.24475E-002
     648  0.76304E-003 0.16925E-002 0.17425E-002 0.25462E-002
     649  0.81432E-003 0.17786E-002 0.18987E-002 0.27262E-002
     650  0.89664E-003 0.19546E-002 0.20538E-002 0.29736E-002
     651  0.10050E-002 0.22144E-002 0.22060E-002 0.32834E-002
     652  0.20647E-002 0.34008E-002 0.15272E-002 0.42616E-002
     653  0.10700E-002 0.22608E-002 0.13907E-002 0.28619E-002
     654  0.10239E-002 0.21482E-002 0.15336E-002 0.28310E-002
     655  0.10308E-002 0.21533E-002 0.16788E-002 0.29185E-002
     656  0.10811E-002 0.22641E-002 0.18162E-002 0.30973E-002
     657  0.12674E-002 0.27417E-002 0.20665E-002 0.36597E-002
     658  0.11628E-002 0.24604E-002 0.19468E-002 0.33460E-002
     659  0.14103E-002 0.21748E-002 0.11016E-002 0.28164E-002
     660  0.14370E-002 0.23425E-002 0.11857E-002 0.29930E-002
     661  0.14828E-002 0.25227E-002 0.12590E-002 0.31856E-002
     662  0.15757E-002 0.27402E-002 0.13254E-002 0.34275E-002
     663  0.19874E-002 0.33667E-002 0.14708E-002 0.41770E-002
     664  0.17408E-002 0.30255E-002 0.13962E-002 0.37594E-002
     665  0.23033E-002 0.37568E-002 0.15973E-002 0.46872E-002
     666  0.17038E-002 0.33832E-002 0.19359E-002 0.42540E-002
     667  0.23326E-002 0.39303E-002 0.17101E-002 0.48798E-002
     668  0.21036E-002 0.38077E-002 0.18196E-002 0.47154E-002
     669  0.16425E-002 0.25162E-002 0.12232E-002 0.32443E-002
     670  0.16353E-002 0.26810E-002 0.13059E-002 0.34011E-002
     671  0.14138E-002 0.25993E-002 0.13555E-002 0.32546E-002
     672  0.18741E-002 0.30913E-002 0.14540E-002 0.38965E-002
     673  0.17701E-002 0.28929E-002 0.14207E-002 0.36770E-002
     674  0.16790E-002 0.26747E-002 0.13205E-002 0.34230E-002
     675  0.16405E-002 0.27683E-002 0.14110E-002 0.35137E-002
     676  0.13747E-002 0.25705E-002 0.14770E-002 0.32678E-002
     677  0.13832E-002 0.26301E-002 0.16007E-002 0.33754E-002
     678  0.14428E-002 0.27870E-002 0.17209E-002 0.35791E-002
     679  0.15536E-002 0.30409E-002 0.18346E-002 0.38764E-002
     680  0.19094E-002 0.34345E-002 0.17352E-002 0.42956E-002
     681  0.21139E-002 0.35613E-002 0.16363E-002 0.44530E-002
     682  0.16803E-002 0.29108E-002 0.15167E-002 0.36873E-002
     683  0.17693E-002 0.31334E-002 0.16301E-002 0.39505E-002
     684  0.19343E-002 0.32436E-002 0.15595E-002 0.40859E-002
     685  0.81806E-003 0.26475E-002 0.23473E-002 0.36316E-002
     686  0.10225E-002 0.23899E-002 0.24040E-002 0.35406E-002
     687  0.97834E-003 0.25854E-002 0.24161E-002 0.36713E-002
     688  0.88125E-003 0.26431E-002 0.24105E-002 0.36841E-002
     689  0.46088E-003 0.19907E-002 0.13853E-002 0.24687E-002
     690  0.49700E-003 0.18073E-002 0.15709E-002 0.24456E-002
     691  0.54699E-003 0.18041E-002 0.17407E-002 0.25659E-002
     692  0.60418E-003 0.19240E-002 0.19004E-002 0.27710E-002
     693  0.66359E-003 0.21351E-002 0.20587E-002 0.30392E-002
     694  0.72332E-003 0.24350E-002 0.22202E-002 0.33737E-002
     695  0.75004E-003 0.19074E-002 0.13913E-002 0.24772E-002
     696  0.66589E-003 0.20264E-002 0.13941E-002 0.25482E-002
     697  0.54503E-003 0.20155E-002 0.13930E-002 0.25099E-002
     698  0.67136E-003 0.15919E-002 0.15818E-002 0.23424E-002
     699  0.61726E-003 0.16416E-002 0.15776E-002 0.23590E-002
     700  0.55493E-003 0.17127E-002 0.15816E-002 0.23964E-002
     701  0.65779E-003 0.14811E-002 0.17697E-002 0.23996E-002
     702  0.61827E-003 0.14760E-002 0.17793E-002 0.23931E-002
     703  0.59556E-003 0.16220E-002 0.17705E-002 0.24739E-002
     704  0.71545E-003 0.15730E-002 0.19487E-002 0.26045E-002
     705  0.67988E-003 0.15894E-002 0.19709E-002 0.26216E-002
     706  0.65433E-003 0.17481E-002 0.19507E-002 0.26999E-002
     707  0.83392E-003 0.18424E-002 0.21249E-002 0.29334E-002
     708  0.79252E-003 0.19538E-002 0.21606E-002 0.30188E-002
     709  0.72451E-003 0.20605E-002 0.21293E-002 0.30503E-002
     710  0.98428E-003 0.22404E-002 0.22978E-002 0.33568E-002
     711  0.92712E-003 0.24530E-002 0.23248E-002 0.35045E-002
     712  0.81003E-003 0.24938E-002 0.23018E-002 0.34891E-002
     713  0.10688E-002 0.21871E-002 0.55030E-003 0.24957E-002
     714  0.77021E-003 0.29847E-002 0.22119E-002 0.37940E-002
     715  0.62125E-003 0.34284E-002 0.20795E-002 0.40576E-002
     716  0.46788E-003 0.36567E-002 0.19422E-002 0.41668E-002
     717  0.36858E-003 0.36346E-002 0.17933E-002 0.40697E-002
     718  0.37095E-003 0.34004E-002 0.16265E-002 0.37876E-002
     719  0.48525E-003 0.30434E-002 0.14385E-002 0.34010E-002
     720  0.68077E-003 0.26708E-002 0.12305E-002 0.30184E-002
     721  0.89227E-003 0.23766E-002 0.10081E-002 0.27314E-002
