NODE UX UY UZ USUM
418 0.45497E-004 0.59023E-003 0.31535E-004 0.59282E-003
419 0.13617E-003 0.72406E-003 0.12194E-003 0.74678E-003
420 0.60740E-004 0.71964E-003 0.38824E-004 0.72324E-003
421 0.18874E-003 0.15906E-002 -0.91166E-003 0.18430E-002
422 -0.22873E-004 0.83671E-003 -0.13700E-003 0.84816E-003
423 0.50489E-005 0.85478E-003 -0.23296E-003 0.88597E-003
424 0.83102E-004 0.90863E-003 -0.33492E-003 0.97194E-003
425 0.19348E-003 0.10059E-002 -0.44103E-003 0.11152E-002
426 0.30773E-003 0.11431E-002 -0.54715E-003 0.13041E-002
427 0.39545E-003 0.13020E-002 -0.64781E-003 0.15071E-002
428 0.41891E-003 0.14494E-002 -0.73749E-003 0.16793E-002
429 0.36530E-003 0.15388E-002 -0.81054E-003 0.17772E-002
430 0.26352E-003 0.15595E-002 -0.86161E-003 0.18011E-002
431 0.49627E-004 0.77283E-003 -0.55093E-003 0.95039E-003
432 0.82919E-004 0.10131E-002 -0.67974E-003 0.12229E-002
433 0.14386E-003 0.13208E-002 -0.81340E-003 0.15578E-002
434 -0.35098E-004 0.58642E-003 -0.17705E-003 0.61357E-003
435 0.16117E-003 0.93180E-003 -0.57808E-003 0.11083E-002
436 0.80468E-004 0.74259E-003 -0.51164E-003 0.90537E-003
437 0.12385E-003 0.97030E-003 -0.63218E-003 0.11647E-002
438 0.20128E-003 0.12693E-002 -0.76095E-003 0.14936E-002
439 -0.42977E-004 0.45599E-003 -0.85392E-004 0.46591E-003
440 -0.45240E-004 0.57765E-003 -0.10377E-003 0.58864E-003
441 -0.34987E-004 0.70639E-003 -0.12247E-003 0.71778E-003
442 -0.33587E-004 0.46375E-003 -0.14672E-003 0.48757E-003
443 0.33117E-005 0.49108E-003 -0.21290E-003 0.53525E-003
444 0.53664E-004 0.54042E-003 -0.28195E-003 0.61191E-003
445 0.96806E-004 0.60735E-003 -0.35311E-003 0.70918E-003
446 0.11474E-003 0.66982E-003 -0.41708E-003 0.79736E-003
447 0.10730E-003 0.71450E-003 -0.46921E-003 0.86150E-003
448 0.25751E-003 0.12269E-002 -0.70908E-003 0.14403E-002
449 0.30539E-003 0.12004E-002 -0.66336E-003 0.14051E-002
450 0.28822E-003 0.10923E-002 -0.58326E-003 0.12714E-002
451 0.21828E-003 0.95439E-003 -0.49201E-003 0.10957E-002
452 0.13291E-003 0.84466E-003 -0.39621E-003 0.94239E-003
453 0.45342E-004 0.76450E-003 -0.30038E-003 0.82264E-003
454 -0.16475E-004 0.72027E-003 -0.20853E-003 0.75003E-003
455 0.11420E-004 0.61994E-003 -0.25591E-003 0.67078E-003
456 0.76639E-004 0.68219E-003 -0.33904E-003 0.76564E-003
457 0.14136E-003 0.77012E-003 -0.42313E-003 0.89001E-003
458 0.18150E-003 0.88568E-003 -0.52196E-003 0.10439E-002
459 -0.67151E-004 0.18646E-002 -0.10162E-002 0.21246E-002
460 0.14100E-003 0.16748E-002 -0.95780E-003 0.19345E-002
461 0.64718E-004 0.17538E-002 -0.99213E-003 0.20160E-002
462 -0.19045E-004 0.17846E-002 -0.10040E-002 0.20477E-002
463 -0.41164E-004 0.10078E-002 -0.64017E-003 0.11947E-002
464 -0.51037E-004 0.12732E-002 -0.77642E-003 0.14921E-002
465 -0.59379E-004 0.15970E-002 -0.91518E-003 0.18416E-002
466 0.26484E-004 0.80406E-003 -0.57666E-003 0.98983E-003
467 0.48198E-005 0.85029E-003 -0.59965E-003 0.10405E-002
468 -0.16398E-004 0.91748E-003 -0.62055E-003 0.11078E-002
469 0.49752E-004 0.10525E-002 -0.71100E-003 0.12711E-002
470 0.16051E-004 0.11044E-002 -0.73661E-003 0.13276E-002
471 -0.16919E-004 0.11750E-002 -0.75763E-003 0.13982E-002
472 0.97347E-004 0.13769E-002 -0.85127E-003 0.16217E-002
473 0.43245E-004 0.14371E-002 -0.88054E-003 0.16859E-002
474 -0.10929E-004 0.14997E-002 -0.89845E-003 0.17483E-002
475 -0.34022E-003 0.16486E-002 -0.84122E-003 0.18818E-002
476 -0.13898E-003 0.21246E-002 -0.10559E-002 0.23765E-002
477 -0.27855E-003 0.23906E-002 -0.10855E-002 0.26402E-002
478 -0.41892E-003 0.24730E-002 -0.10777E-002 0.27300E-002
479 -0.49783E-003 0.23501E-002 -0.10328E-002 0.26148E-002
480 -0.47753E-003 0.20558E-002 -0.95213E-003 0.23153E-002
481 -0.16356E-003 0.91222E-003 -0.52401E-003 0.10647E-002
482 -0.18633E-003 0.11102E-002 -0.62324E-003 0.12867E-002
483 -0.24373E-003 0.13578E-002 -0.73205E-003 0.15617E-002
484 -0.81102E-004 0.11271E-002 -0.66025E-003 0.13087E-002
485 -0.13554E-003 0.12311E-002 -0.67216E-003 0.14092E-002
486 -0.19343E-003 0.12774E-002 -0.66808E-003 0.14545E-002
487 -0.23148E-003 0.12369E-002 -0.64222E-003 0.14127E-002
488 -0.22586E-003 0.11075E-002 -0.59332E-003 0.12766E-002
489 -0.10257E-003 0.14173E-002 -0.79744E-003 0.16295E-002
490 -0.17268E-003 0.15482E-002 -0.80977E-003 0.17557E-002
491 -0.24610E-003 0.16026E-002 -0.80274E-003 0.18092E-002
492 -0.29021E-003 0.15408E-002 -0.76862E-003 0.17461E-002
493 -0.27496E-003 0.13655E-002 -0.70753E-003 0.15623E-002
494 -0.12750E-003 0.17758E-002 -0.93925E-003 0.20129E-002
495 -0.22396E-003 0.19509E-002 -0.95634E-003 0.21842E-002
496 -0.32488E-003 0.20145E-002 -0.94682E-003 0.22495E-002
497 -0.38113E-003 0.19204E-002 -0.90451E-003 0.21567E-002
498 -0.35904E-003 0.16864E-002 -0.83140E-003 0.19142E-002
499 0.81994E-003 0.24256E-003 -0.30212E-003 0.90687E-003
500 -0.87450E-004 0.11866E-002 -0.70473E-003 0.13828E-002
501 0.23729E-003 0.76066E-003 -0.55908E-003 0.97339E-003
502 0.56629E-003 0.43308E-003 -0.42004E-003 0.82746E-003
503 0.43839E-003 0.15202E-003 -0.16680E-003 0.49307E-003
504 0.59330E-003 0.16291E-003 -0.20168E-003 0.64748E-003
505 0.72872E-003 0.18886E-003 -0.24563E-003 0.79185E-003
506 -0.34833E-004 0.66623E-003 -0.43240E-003 0.79502E-003
507 0.13577E-003 0.43385E-003 -0.33453E-003 0.56442E-003
508 0.30872E-003 0.25503E-003 -0.24208E-003 0.46793E-003
509 -0.16525E-004 0.80063E-003 -0.51542E-003 0.95233E-003
510 0.20374E-003 0.51086E-003 -0.40041E-003 0.68031E-003
511 0.42616E-003 0.28893E-003 -0.29131E-003 0.59157E-003
512 -0.31084E-004 0.97406E-003 -0.60812E-003 0.11487E-002
513 0.24228E-003 0.61770E-003 -0.47606E-003 0.81663E-003
514 0.51878E-003 0.34461E-003 -0.35025E-003 0.71454E-003
515 0.91527E-003 0.19630E-003 -0.21975E-003 0.96154E-003
516 0.78534E-003 0.26159E-003 -0.18704E-003 0.84863E-003
517 0.48380E-003 0.12506E-003 -0.11604E-003 0.51300E-003
518 0.41423E-003 0.15583E-003 -0.96682E-004 0.45300E-003
519 0.65200E-003 0.13406E-003 -0.14065E-003 0.68034E-003
520 0.56157E-003 0.17935E-003 -0.11716E-003 0.60104E-003
521 0.80533E-003 0.15362E-003 -0.17343E-003 0.83799E-003
522 0.69561E-003 0.21137E-003 -0.14511E-003 0.74136E-003
523 0.42090E-003 0.43273E-003 -0.24108E-003 0.65003E-003
524 -0.10803E-002 0.46409E-003 -0.28640E-003 0.12101E-002
525 -0.10156E-003 0.51147E-003 -0.26940E-003 0.58694E-003
526 -0.64463E-003 0.51931E-003 -0.29320E-003 0.87818E-003
527 -0.96463E-003 0.54527E-003 0.12388E-003 0.11150E-002
528 -0.13247E-002 0.39352E-003 -0.24219E-003 0.14029E-002
529 -0.13716E-002 0.35431E-003 -0.15725E-003 0.14253E-002
530 -0.12333E-002 0.39569E-003 -0.32147E-004 0.12956E-002
531 -0.28746E-003 0.18078E-002 0.10449E-002 0.21077E-002
532 -0.65268E-003 0.79279E-003 0.29510E-003 0.10684E-002
533 -0.37472E-003 0.11008E-002 0.47014E-003 0.12543E-002
534 -0.19292E-003 0.14081E-002 0.63792E-003 0.15579E-002
535 -0.13728E-003 0.16474E-002 0.79143E-003 0.18328E-002
536 -0.21526E-003 0.17589E-002 0.92527E-003 0.19991E-002
537 -0.54530E-003 0.24942E-002 0.14027E-002 0.29131E-002
538 -0.28892E-003 0.20231E-002 0.11601E-002 0.23499E-002
539 -0.35881E-003 0.22542E-002 0.12622E-002 0.26083E-002
540 -0.47414E-003 0.23592E-002 0.13371E-002 0.27529E-002
541 -0.22582E-003 0.13516E-002 0.75361E-003 0.15639E-002
542 -0.65350E-003 0.30094E-002 0.15069E-002 0.34284E-002
543 -0.89709E-003 0.35389E-002 0.16006E-002 0.39863E-002
544 -0.11503E-002 0.37983E-002 0.16450E-002 0.42961E-002
545 -0.13462E-002 0.37829E-002 0.16381E-002 0.43365E-002
546 -0.14318E-002 0.35324E-002 0.15760E-002 0.41246E-002
547 -0.13791E-002 0.31136E-002 0.14634E-002 0.37064E-002
548 -0.11874E-002 0.26096E-002 0.13103E-002 0.31523E-002
549 -0.89102E-003 0.21058E-002 0.11306E-002 0.25508E-002
550 -0.54848E-003 0.16739E-002 0.94012E-003 0.19966E-002
551 0.21999E-003 0.98075E-003 0.27816E-003 0.10429E-002
552 0.36370E-004 0.11361E-002 0.57244E-003 0.12727E-002
553 0.18487E-003 0.10255E-002 0.41406E-003 0.11213E-002
554 0.75206E-005 0.94325E-003 -0.48977E-004 0.94455E-003
555 0.17079E-003 0.96515E-003 0.16053E-003 0.99320E-003
556 0.83593E-004 0.95440E-003 0.53946E-004 0.95957E-003
557 0.16998E-003 0.16910E-002 -0.96890E-003 0.19563E-002
558 -0.19632E-004 0.94158E-003 -0.14847E-003 0.95342E-003
559 0.12846E-004 0.96507E-003 -0.25282E-003 0.99772E-003
560 0.10174E-003 0.10294E-002 -0.36224E-003 0.10960E-002
561 0.22692E-003 0.11428E-002 -0.47436E-003 0.12580E-002
562 0.35712E-003 0.13002E-002 -0.58516E-003 0.14698E-002
563 0.45437E-003 0.14805E-002 -0.68947E-003 0.16952E-002
564 0.48400E-003 0.16443E-002 -0.78238E-003 0.18842E-002
565 0.42301E-003 0.17420E-002 -0.86064E-003 0.19885E-002
566 0.27293E-003 0.17252E-002 -0.91723E-003 0.19729E-002
567 -0.97364E-004 0.19401E-002 -0.10772E-002 0.22212E-002
568 0.13734E-003 0.18077E-002 -0.10174E-002 0.20789E-002
569 0.53510E-004 0.19120E-002 -0.10532E-002 0.21835E-002
570 -0.54598E-004 0.18986E-002 -0.10671E-002 0.21787E-002
571 -0.41825E-003 0.19019E-002 -0.91566E-003 0.21519E-002
572 -0.16393E-003 0.23477E-002 -0.11233E-002 0.26078E-002
573 -0.33736E-003 0.27147E-002 -0.11505E-002 0.29677E-002
574 -0.49690E-003 0.28290E-002 -0.11462E-002 0.30926E-002
575 -0.59060E-003 0.27001E-002 -0.11056E-002 0.29769E-002
576 -0.57135E-003 0.23678E-002 -0.10277E-002 0.26437E-002
577 0.85077E-003 0.31906E-003 -0.35995E-003 0.97733E-003
578 -0.13875E-003 0.13827E-002 -0.77742E-003 0.15923E-002
579 0.21604E-003 0.90589E-003 -0.62846E-003 0.11235E-002
580 0.57419E-003 0.53821E-003 -0.48405E-003 0.92394E-003
581 0.94878E-003 0.26152E-003 -0.27251E-003 0.10212E-002
582 0.79839E-003 0.32585E-003 -0.23574E-003 0.89397E-003
583 0.64726E-003 0.12412E-002 -0.60583E-003 0.15253E-002
584 0.41758E-003 0.52297E-003 -0.28059E-003 0.72568E-003
585 0.49833E-003 0.60741E-003 -0.32199E-003 0.84909E-003
586 0.58894E-003 0.70065E-003 -0.36710E-003 0.98617E-003
587 0.66273E-003 0.80829E-003 -0.41517E-003 0.11247E-002
588 0.71219E-003 0.93187E-003 -0.46737E-003 0.12626E-002
589 0.71865E-003 0.10739E-002 -0.52871E-003 0.13961E-002
590 -0.24085E-002 0.13007E-002 -0.56541E-003 0.27950E-002
591 -0.50972E-003 0.14217E-002 -0.63475E-003 0.16382E-002
592 -0.16448E-002 0.14277E-002 -0.63974E-003 0.22700E-002
593 -0.12713E-002 0.54805E-003 -0.32197E-003 0.14213E-002
594 -0.14542E-002 0.64770E-003 -0.35899E-003 0.16319E-002
595 -0.16363E-002 0.75776E-003 -0.39695E-003 0.18464E-002
596 -0.18191E-002 0.87867E-003 -0.43564E-003 0.20666E-002
597 -0.20036E-002 0.10107E-002 -0.47564E-003 0.22939E-002
598 -0.21974E-002 0.11531E-002 -0.51902E-003 0.25353E-002
599 -0.17987E-003 0.60654E-003 -0.31147E-003 0.70516E-003
600 -0.79363E-003 0.61217E-003 -0.33545E-003 0.10569E-002
601 -0.19977E-003 0.71066E-003 -0.35541E-003 0.81931E-003
602 -0.91047E-003 0.71997E-003 -0.37883E-003 0.12210E-002
603 -0.21474E-003 0.82580E-003 -0.40201E-003 0.94322E-003
604 -0.10253E-002 0.83905E-003 -0.42402E-003 0.13910E-002
605 -0.24219E-003 0.95372E-003 -0.45074E-003 0.10823E-002
606 -0.11478E-002 0.96939E-003 -0.47066E-003 0.15744E-002
607 -0.28708E-003 0.10951E-002 -0.50242E-003 0.12386E-002
608 -0.12812E-002 0.11117E-002 -0.51956E-003 0.17740E-002
609 -0.36443E-003 0.12506E-002 -0.56141E-003 0.14185E-002
610 -0.14361E-002 0.12653E-002 -0.57354E-003 0.19981E-002
611 -0.22683E-002 0.13995E-002 0.17957E-003 0.26713E-002
612 -0.27660E-002 0.11869E-002 -0.43143E-003 0.30407E-002
613 -0.28288E-002 0.11290E-002 -0.25498E-003 0.30565E-002
614 -0.26345E-002 0.11917E-002 -0.45914E-004 0.28918E-002
615 -0.11860E-002 0.62279E-003 0.12911E-003 0.13458E-002
616 -0.14278E-002 0.69355E-003 0.14021E-003 0.15935E-002
617 -0.16478E-002 0.78621E-003 0.15192E-003 0.18321E-002
618 -0.18397E-002 0.90610E-003 0.16201E-003 0.20571E-002
619 -0.20036E-002 0.10539E-002 0.17160E-003 0.22704E-002
620 -0.21392E-002 0.12245E-002 0.17930E-003 0.24714E-002
621 -0.15396E-002 0.47264E-003 -0.26838E-003 0.16327E-002
622 -0.16032E-002 0.42840E-003 -0.17232E-003 0.16684E-002
623 -0.14661E-002 0.46913E-003 -0.36338E-004 0.15397E-002
624 -0.17603E-002 0.56264E-003 -0.29463E-003 0.18714E-002
625 -0.18427E-002 0.50996E-003 -0.18614E-003 0.19210E-002
626 -0.17115E-002 0.54423E-003 -0.36965E-004 0.17963E-002
627 -0.19770E-002 0.66300E-003 -0.32114E-003 0.21098E-002
628 -0.20729E-002 0.60322E-003 -0.19965E-003 0.21681E-002
629 -0.19408E-002 0.63512E-003 -0.37417E-004 0.20424E-002
630 -0.21865E-002 0.77545E-003 -0.34775E-003 0.23458E-002
631 -0.22877E-002 0.71185E-003 -0.21281E-003 0.24053E-002
632 -0.21481E-002 0.74647E-003 -0.37954E-004 0.22745E-002
633 -0.23868E-002 0.90077E-003 -0.37440E-003 0.25784E-002
634 -0.24832E-002 0.83742E-003 -0.22535E-003 0.26302E-002
635 -0.23293E-002 0.88003E-003 -0.38237E-004 0.24903E-002
636 -0.25786E-002 0.10382E-002 -0.40187E-003 0.28087E-002
637 -0.26592E-002 0.97852E-003 -0.23839E-003 0.28435E-002
638 -0.24849E-002 0.10326E-002 -0.39335E-004 0.26912E-002
639 -0.14149E-002 0.25669E-002 0.19915E-002 0.35436E-002
640 -0.18329E-002 0.17361E-002 0.41228E-003 0.25580E-002
641 -0.14379E-002 0.21384E-002 0.64745E-003 0.26570E-002
642 -0.11663E-002 0.25173E-002 0.88589E-003 0.29124E-002
643 -0.10609E-002 0.27814E-002 0.11334E-002 0.31854E-002
644 -0.11167E-002 0.28651E-002 0.13971E-002 0.33775E-002
645 -0.12801E-002 0.27575E-002 0.16826E-002 0.34747E-002
646 -0.48707E-003 0.17283E-002 0.11547E-002 0.21349E-002
647 -0.70800E-003 0.16460E-002 0.13135E-002 0.22217E-002
648 -0.87943E-003 0.16909E-002 0.14619E-002 0.24021E-002
649 -0.10202E-002 0.18305E-002 0.16032E-002 0.26385E-002
650 -0.11384E-002 0.20501E-002 0.17440E-002 0.29224E-002
651 -0.12391E-002 0.23428E-002 0.18820E-002 0.32505E-002
652 -0.13101E-002 0.16668E-002 0.59018E-003 0.22007E-002
653 -0.41196E-003 0.17243E-002 0.10138E-002 0.20422E-002
654 -0.63133E-003 0.16817E-002 0.11353E-002 0.21250E-002
655 -0.80454E-003 0.17417E-002 0.12599E-002 0.22952E-002
656 -0.94555E-003 0.18927E-002 0.13797E-002 0.25258E-002
657 -0.11759E-002 0.24074E-002 0.15997E-002 0.31205E-002
658 -0.10667E-002 0.21154E-002 0.14946E-002 0.28012E-002
659 -0.84982E-003 0.89172E-003 0.31721E-003 0.12720E-002
660 -0.10740E-002 0.97045E-003 0.34728E-003 0.14886E-002
661 -0.12880E-002 0.10588E-002 0.36387E-003 0.17066E-002
662 -0.14874E-002 0.11689E-002 0.36594E-003 0.19268E-002
663 -0.17526E-002 0.15272E-002 0.39474E-003 0.23579E-002
664 -0.16503E-002 0.13276E-002 0.37500E-003 0.21509E-002
665 -0.13760E-002 0.18973E-002 0.62238E-003 0.24250E-002
666 -0.10450E-002 0.25226E-002 0.13369E-002 0.30402E-002
667 -0.11092E-002 0.22441E-002 0.85428E-003 0.26450E-002
668 -0.10015E-002 0.24711E-002 0.10904E-002 0.28806E-002
669 -0.55444E-003 0.12116E-002 0.50506E-003 0.14249E-002
670 -0.36835E-003 0.15045E-002 0.68396E-003 0.16932E-002
671 -0.32794E-003 0.16928E-002 0.85178E-003 0.19232E-002
672 -0.12235E-002 0.14665E-002 0.55385E-003 0.19886E-002
673 -0.96037E-003 0.14195E-002 0.60983E-003 0.18191E-002
674 -0.77632E-003 0.12922E-002 0.55689E-003 0.16070E-002
675 -0.58710E-003 0.15591E-002 0.75679E-003 0.18298E-002
676 -0.55721E-003 0.16903E-002 0.94898E-003 0.20169E-002
677 -0.73678E-003 0.17703E-002 0.10503E-002 0.21863E-002
678 -0.87160E-003 0.19435E-002 0.11537E-002 0.24224E-002
679 -0.97213E-003 0.21983E-002 0.12512E-002 0.27098E-002
680 -0.94758E-003 0.21609E-002 0.10274E-002 0.25735E-002
681 -0.10573E-002 0.19722E-002 0.80795E-003 0.23792E-002
682 -0.75843E-003 0.16724E-002 0.83674E-003 0.20180E-002
683 -0.86686E-003 0.18860E-002 0.93751E-003 0.22776E-002
684 -0.98317E-003 0.17413E-002 0.75697E-003 0.21382E-002
685 -0.15259E-002 0.32658E-002 0.26185E-002 0.44553E-002
686 -0.13835E-002 0.27747E-002 0.22145E-002 0.38101E-002
687 -0.14269E-002 0.30170E-002 0.23850E-002 0.41020E-002
688 -0.15145E-002 0.30893E-002 0.25382E-002 0.42754E-002
689 -0.69960E-003 0.23690E-002 0.15369E-002 0.29092E-002
690 -0.85456E-003 0.21899E-002 0.17452E-002 0.29277E-002
691 -0.99607E-003 0.22130E-002 0.19353E-002 0.31040E-002
692 -0.11334E-002 0.23725E-002 0.21138E-002 0.33737E-002
693 -0.12726E-002 0.26335E-002 0.22914E-002 0.37155E-002
694 -0.14158E-002 0.29977E-002 0.24742E-002 0.41367E-002
695 -0.48248E-003 0.19409E-002 0.12523E-002 0.23596E-002
696 -0.54292E-003 0.21514E-002 0.13513E-002 0.25980E-002
697 -0.64628E-003 0.22229E-002 0.14455E-002 0.27292E-002
698 -0.73757E-003 0.17139E-002 0.14303E-002 0.23510E-002
699 -0.78167E-003 0.18226E-002 0.15358E-002 0.25083E-002
700 -0.83086E-003 0.19364E-002 0.16481E-002 0.26751E-002
701 -0.93677E-003 0.16715E-002 0.16082E-002 0.25016E-002
702 -0.97281E-003 0.17102E-002 0.17383E-002 0.26254E-002
703 -0.98483E-003 0.18777E-002 0.18491E-002 0.28133E-002
704 -0.10725E-002 0.18206E-002 0.17794E-002 0.27624E-002
705 -0.11076E-002 0.18730E-002 0.19314E-002 0.29095E-002
706 -0.11238E-002 0.20422E-002 0.20403E-002 0.30977E-002
707 -0.11540E-002 0.21395E-002 0.19479E-002 0.31150E-002
708 -0.11953E-002 0.22851E-002 0.21232E-002 0.33404E-002
709 -0.12549E-002 0.23984E-002 0.22313E-002 0.35080E-002
710 -0.12111E-002 0.25768E-002 0.21122E-002 0.35451E-002
711 -0.12641E-002 0.28327E-002 0.22903E-002 0.38559E-002
712 -0.13737E-002 0.28886E-002 0.24185E-002 0.40100E-002
713 0.56577E-003 0.26082E-002 0.13960E-002 0.30119E-002
714 -0.15309E-002 0.42271E-002 0.26295E-002 0.52083E-002
715 -0.17681E-002 0.55099E-002 0.26354E-002 0.63585E-002
716 -0.20975E-002 0.64418E-002 0.26279E-002 0.72665E-002
717 -0.23716E-002 0.68084E-002 0.25933E-002 0.76619E-002
718 -0.24429E-002 0.65900E-002 0.25156E-002 0.74649E-002
719 -0.22236E-002 0.59122E-002 0.23832E-002 0.67512E-002
720 -0.17090E-002 0.49806E-002 0.21936E-002 0.57043E-002
721 -0.97851E-003 0.40154E-002 0.19546E-002 0.45719E-002
722 -0.16942E-003 0.31920E-002 0.16824E-002 0.36121E-002
723 -0.10705E-003 0.14990E-002 0.81205E-003 0.17082E-002
724 0.16174E-003 0.15574E-002 0.90320E-003 0.18076E-002
725 0.38024E-003 0.16553E-002 0.10017E-002 0.19718E-002
726 0.52282E-003 0.18132E-002 0.10971E-002 0.21828E-002
727 0.60872E-003 0.20205E-002 0.11907E-002 0.24229E-002
728 0.63328E-003 0.22794E-002 0.12889E-002 0.26941E-002
729 -0.78642E-003 0.30106E-002 0.16145E-002 0.35056E-002
730 -0.10263E-002 0.36983E-002 0.16852E-002 0.41917E-002
731 -0.12771E-002 0.40664E-002 0.17290E-002 0.45995E-002
732 -0.14720E-002 0.41133E-002 0.17248E-002 0.46969E-002
733 -0.15430E-002 0.38719E-002 0.16656E-002 0.44885E-002
734 -0.14567E-002 0.34242E-002 0.15529E-002 0.40322E-002
735 -0.12172E-002 0.28727E-002 0.13962E-002 0.34181E-002
736 -0.86605E-003 0.23202E-002 0.12096E-002 0.27562E-002
737 -0.47122E-003 0.18475E-002 0.10099E-002 0.21576E-002
738 -0.91668E-003 0.28206E-002 0.18122E-002 0.34757E-002
739 -0.10947E-002 0.35613E-002 0.18573E-002 0.41630E-002
740 -0.13253E-002 0.40628E-002 0.18889E-002 0.46724E-002
741 -0.15032E-002 0.42052E-002 0.18785E-002 0.48448E-002
742 -0.15495E-002 0.40066E-002 0.18147E-002 0.46634E-002
743 -0.14195E-002 0.35560E-002 0.16961E-002 0.41877E-002
744 -0.11202E-002 0.29786E-002 0.15306E-002 0.35312E-002
745 -0.70240E-003 0.23976E-002 0.13321E-002 0.28313E-002
746 -0.24672E-003 0.19074E-002 0.11174E-002 0.22243E-002
747 -0.10455E-002 0.28421E-002 0.19999E-002 0.36291E-002
748 -0.11854E-002 0.36009E-002 0.20381E-002 0.43041E-002
749 -0.14015E-002 0.42034E-002 0.20554E-002 0.48844E-002
750 -0.15784E-002 0.44306E-002 0.20367E-002 0.51254E-002
751 -0.16120E-002 0.42630E-002 0.19673E-002 0.49640E-002
752 -0.14481E-002 0.37960E-002 0.18433E-002 0.44615E-002
753 -0.10930E-002 0.31758E-002 0.16703E-002 0.37510E-002
754 -0.60679E-003 0.25476E-002 0.14610E-002 0.29988E-002
755 -0.82529E-004 0.20214E-002 0.12323E-002 0.23688E-002
756 -0.11711E-002 0.30301E-002 0.21680E-002 0.39055E-002
757 -0.13048E-002 0.38562E-002 0.22010E-002 0.46278E-002
758 -0.15233E-002 0.45376E-002 0.22086E-002 0.52714E-002
759 -0.17097E-002 0.48250E-002 0.21818E-002 0.55645E-002
760 -0.17416E-002 0.46681E-002 0.21077E-002 0.54098E-002
761 -0.15530E-002 0.41678E-002 0.19798E-002 0.48685E-002
762 -0.11495E-002 0.34881E-002 0.18013E-002 0.40906E-002
763 -0.59723E-003 0.27943E-002 0.15833E-002 0.32668E-002
764 -0.17931E-005 0.22134E-002 0.13425E-002 0.25888E-002
765 -0.12975E-002 0.33277E-002 0.23293E-002 0.42641E-002
766 -0.14428E-002 0.42620E-002 0.23506E-002 0.50766E-002
767 -0.16804E-002 0.50261E-002 0.23520E-002 0.57980E-002
768 -0.18836E-002 0.53494E-002 0.23187E-002 0.61270E-002
769 -0.19181E-002 0.51840E-002 0.22408E-002 0.59644E-002
770 -0.17111E-002 0.46370E-002 0.21100E-002 0.53742E-002
771 -0.12644E-002 0.38863E-002 0.19271E-002 0.45184E-002
772 -0.64952E-003 0.31157E-002 0.17017E-002 0.36090E-002
773 0.17648E-004 0.24676E-002 0.14500E-002 0.28621E-002
774 -0.14239E-002 0.37221E-002 0.24823E-002 0.46950E-002
775 -0.15949E-002 0.48145E-002 0.24980E-002 0.56536E-002
776 -0.18728E-002 0.56622E-002 0.24926E-002 0.64639E-002
777 -0.21007E-002 0.60042E-002 0.24562E-002 0.68188E-002
778 -0.21459E-002 0.58146E-002 0.23765E-002 0.66379E-002
779 -0.19262E-002 0.52072E-002 0.22436E-002 0.59882E-002
780 -0.14415E-002 0.43734E-002 0.20567E-002 0.50433E-002
781 -0.76692E-003 0.35140E-002 0.18242E-002 0.40329E-002
782 -0.28439E-004 0.27865E-002 0.15621E-002 0.31946E-002
783 0.12202E-002 0.22040E-002 0.58292E-003 0.25858E-002
784 0.11015E-002 0.22817E-002 0.11035E-002 0.27635E-002
785 0.13167E-002 0.21814E-002 0.83065E-003 0.26799E-002
786 0.33832E-003 0.11239E-002 0.30318E-003 0.12123E-002
787 0.55615E-003 0.12566E-002 0.34370E-003 0.14165E-002
788 0.75826E-003 0.14028E-002 0.38904E-003 0.16414E-002
789 0.92496E-003 0.15702E-002 0.43410E-003 0.18734E-002
790 0.10640E-002 0.17587E-002 0.47931E-003 0.21107E-002
791 0.11697E-002 0.19692E-002 0.52808E-003 0.23505E-002
792 0.17783E-003 0.12725E-002 0.61892E-003 0.14262E-002
793 0.32542E-003 0.11624E-002 0.44906E-003 0.12879E-002
794 0.46352E-003 0.13479E-002 0.69258E-003 0.15847E-002
795 0.59277E-003 0.12660E-002 0.50559E-003 0.14865E-002
796 0.71049E-003 0.14506E-002 0.77315E-003 0.17908E-002
797 0.83360E-003 0.13884E-002 0.56821E-003 0.17162E-002
798 0.89300E-003 0.15970E-002 0.85188E-003 0.20183E-002
799 0.10240E-002 0.15413E-002 0.62996E-003 0.19547E-002
800 0.10270E-002 0.17810E-002 0.92962E-003 0.22563E-002
801 0.11758E-002 0.17224E-002 0.69139E-003 0.21971E-002
802 0.11073E-002 0.20047E-002 0.10120E-002 0.25038E-002
803 0.12828E-002 0.19335E-002 0.75720E-003 0.24407E-002
804 0.74636E-004 0.22222E-002 -0.60808E-004 0.22243E-002
805 0.89560E-003 0.22510E-002 0.35682E-003 0.24488E-002
806 0.47039E-003 0.22615E-002 0.14502E-003 0.23144E-002
807 0.25170E-005 0.10906E-002 -0.50535E-004 0.10918E-002
808 -0.71166E-005 0.12482E-002 -0.53627E-004 0.12494E-002
809 -0.72477E-005 0.14158E-002 -0.56444E-004 0.14169E-002
810 0.24385E-005 0.15963E-002 -0.58510E-004 0.15973E-002
811 0.20288E-004 0.17915E-002 -0.60005E-004 0.17927E-002
812 0.45148E-004 0.20011E-002 -0.60841E-004 0.20026E-002
813 0.25202E-003 0.11139E-002 0.17610E-003 0.11556E-002
814 0.12099E-003 0.11051E-002 0.60916E-004 0.11134E-002
