Station 1
	3944.0 -2.18381 0.518852 13.79 
	16709.0 -0.199658375 -0.49616525 13.79 
	3947.0 -0.508060977553 0.664690896747 13.79 
	3948.0 -0.694731035891 0.65504816751 13.79 
	3949.0 -0.88121103707 0.642213822332 13.79 
	16710.0 -0.1576355625 -0.303107375 13.79 
	3512.0 -2.04395200514 0.275731827989 13.79 
	16711.0 -0.11561275 -0.1100495 13.79 
	3901.0 0.503420465938 0.61301118021 13.79 
	3902.0 0.353760913212 0.635078282909 13.79 
	3946.0 -0.321209646389 0.669659519871 13.79 
	3513.0 -1.87390609447 0.186998550416 13.79 
	3951.0 -1.2536987052 0.61045005519 13.79 
	3952.0 -1.43972884395 0.592207400018 13.79 
	3953.0 -1.62572799954 0.573650098731 13.79 
	16712.0 -0.0735899375 0.083008375 13.79 
	3955.0 -1.99772095649 0.536484420672 13.79 
	3954.0 -1.81171201553 0.554941604807 13.79 
	3514.0 -1.70961670072 0.0879520023298 13.79 
	3515.0 -1.55035591041 -0.0190055405509 13.79 
	16713.0 -0.031567125 0.27606625 13.79 
	3950.0 -1.0675298367 0.627210550904 13.79 
	16708.0 -0.2416811875 -0.689223125 13.79 
	3511.0 -0.283704 -0.882281 13.79 
	3945.0 -0.134296083282 0.669263290789 13.79 
	16616.0 0.328385666667 -0.902272 13.79 
	16617.0 0.368754333333 -0.716814 13.79 
	3456.0 -2.71016 0.461125 13.79 
	3521.0 -0.616867228993 -0.692291102128 13.79 
	16618.0 0.409123 -0.531356 13.79 
	16619.0 0.449491666667 -0.345898 13.79 
	16620.0 0.489860333333 -0.16044 13.79 
	16621.0 0.530229 0.025018 13.79 
	16622.0 0.570597666667 0.210476 13.79 
	16623.0 0.610966333333 0.395934 13.79 
	3520.0 -0.775898401741 -0.584988750448 13.79 
	3467.0 -2.61057 0.44702 13.79 
	3519.0 -0.932044485734 -0.473515340803 13.79 
	3478.0 -2.22032 0.351131 13.79 
	3900.0 0.0524785 0.662182 13.79 
	3479.0 -2.47837349645 0.423905602353 13.79 
	3518.0 -1.08625840584 -0.359381075262 13.79 
	3480.0 -2.34770532188 0.393323663125 13.79 
	3903.0 0.203382955568 0.651494887231 13.79 
	4076.0 -2.60325 0.480626 13.79 
	3517.0 -1.23972451198 -0.244241015273 13.79 
	3516.0 -1.39410502174 -0.130332276718 13.79 
	16714.0 0.0104556875 0.469124125 13.79 


Station 7
	4956.0 0.295044 -1.11263 17.88 
	5133.0 1.66230274323 -0.106475562772 17.88 
	5134.0 1.54227609523 0.0214840083405 17.88 
	5135.0 1.40452624314 0.130275398044 17.88 
	5136.0 1.25507626287 0.222409237189 17.88 
	4957.0 -0.142213929315 -0.978134709245 17.88 
	5138.0 0.933557647494 0.362871536498 17.88 
	5139.0 0.765448008839 0.413608824826 17.88 
	4824.0 -0.282188 -0.91713 17.88 
	4825.0 -2.03110645394 0.141567223363 17.88 
	5132.0 0.59423 0.452787 17.88 
	4826.0 -1.86311238802 0.0615752000639 17.88 
	5264.0 -2.1747 0.365058 17.88 
	5265.0 -0.204964633305 0.525629015197 17.88 
	5266.0 -0.402667198518 0.523200037741 17.88 
	5267.0 -0.600231108506 0.515334525092 17.88 
	5268.0 -0.797552143293 0.502741867313 17.88 
	5269.0 -0.994643155411 0.486923268358 17.88 
	5270.0 -1.19155950839 0.469056305216 17.88 
	5271.0 -1.38828463589 0.449192851348 17.88 
	5272.0 -1.58491101844 0.428368756987 17.88 
	4827.0 -1.7001600752 -0.0283003589793 17.88 
	4832.0 -0.923823002454 -0.541076378727 17.88 
	4833.0 -0.768156203497 -0.643080833879 17.88 
	4834.0 -0.610214675447 -0.741517483303 17.88 
	5088.0 1.79951 -0.560448 17.88 
	16960.0 0.55683175 0.257109875 17.88 
	16959.0 0.5194335 0.06143275 17.88 
	16958.0 0.48203525 -0.134244375 17.88 
	16957.0 0.444637 -0.3299215 17.88 
	16956.0 0.40723875 -0.525598625 17.88 
	16955.0 0.3698405 -0.72127575 17.88 
